timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790200131.5051,0.0001,146.0,76.0,80.0,60.0
1790200131.7553,0.2503,38.0,66.0,75.0,59.0
1790200132.0065,0.5015,21.0,64.0,73.0,59.0
1790200132.2566,0.7516,328.0,84.0,75.0,59.0
1790200132.5066,1.0016,280.0,84.0,78.0,60.0
1790200132.7567,1.2517,283.0,84.0,80.0,60.0
1790200133.0068,1.5018,285.0,84.0,80.0,60.0
1790200133.2569,1.7519,285.0,84.0,80.0,60.0
1790200133.507,2.002,296.0,85.0,80.0,60.0
1790200133.7571,2.2521,301.0,86.0,80.0,60.0
1790200134.0072,2.5022,300.0,86.0,81.0,60.0
1790200134.2572,2.7522,299.0,86.0,81.0,60.0
1790200134.5073,3.0023,300.0,86.0,81.0,60.0
1790200134.7574,3.2524,298.0,86.0,81.0,60.0
1790200135.0075,3.5025,301.0,86.0,82.0,60.0
1790200135.2576,3.7525,299.0,86.0,82.0,60.0
1790200135.5076,4.0026,300.0,87.0,82.0,60.0
1790200135.7577,4.2527,299.0,86.0,82.0,60.0
1790200136.0078,4.5028,300.0,87.0,82.0,60.0
1790200136.2579,4.7529,299.0,86.0,82.0,60.0
1790200136.508,5.003,300.0,87.0,82.0,60.0
1790200136.7581,5.2531,299.0,87.0,82.0,60.0
1790200137.0082,5.5032,300.0,87.0,82.0,60.0
1790200137.2582,5.7532,299.0,87.0,82.0,60.0
1790200137.5083,6.0033,300.0,87.0,82.0,60.0
1790200137.7584,6.2534,299.0,87.0,82.0,60.0
1790200138.0084,6.5034,300.0,87.0,82.0,60.0
1790200138.2585,6.7535,299.0,87.0,82.0,60.0
1790200138.5086,7.0036,300.0,87.0,82.0,60.0
1790200138.7587,7.2537,299.0,87.0,82.0,60.0
1790200139.0088,7.5038,300.0,87.0,82.0,60.0
1790200139.2588,7.7538,299.0,87.0,82.0,60.0
1790200139.5089,8.0039,300.0,87.0,82.0,60.0
1790200139.759,8.254,299.0,87.0,82.0,60.0
1790200140.0091,8.5041,300.0,87.0,82.0,60.0
1790200140.2592,8.7542,299.0,87.0,82.0,60.0
1790200140.5093,9.0043,300.0,87.0,82.0,60.0
1790200140.7594,9.2544,299.0,87.0,82.0,61.0
1790200141.0095,9.5045,300.0,87.0,82.0,61.0
1790200141.2596,9.7546,299.0,87.0,82.0,61.0
1790200141.5096,10.0046,300.0,87.0,82.0,61.0
1790200141.7597,10.2547,299.0,87.0,82.0,61.0
1790200142.0098,10.5048,300.0,87.0,82.0,61.0
1790200142.2599,10.7549,299.0,87.0,82.0,61.0
1790200142.51,11.005,300.0,87.0,82.0,61.0
1790200142.76,11.255,299.0,87.0,82.0,61.0
1790200143.0101,11.5051,300.0,87.0,82.0,61.0
1790200143.2602,11.7552,299.0,87.0,82.0,61.0
1790200143.5102,12.0052,300.0,87.0,83.0,61.0
1790200143.7603,12.2553,299.0,87.0,82.0,61.0
1790200144.0104,12.5054,300.0,87.0,83.0,61.0
1790200144.2605,12.7555,299.0,87.0,83.0,61.0
1790200144.5106,13.0056,300.0,87.0,83.0,61.0
1790200144.7607,13.2557,299.0,87.0,84.0,61.0
1790200145.0108,13.5058,300.0,87.0,84.0,61.0
1790200145.2608,13.7558,299.0,87.0,84.0,61.0
1790200145.5109,14.0059,299.0,87.0,84.0,61.0
1790200145.761,14.256,299.0,87.0,84.0,61.0
1790200146.0111,14.5061,300.0,87.0,84.0,61.0
1790200146.2611,14.7561,300.0,88.0,84.0,61.0
1790200146.5112,15.0062,299.0,87.0,84.0,61.0
1790200146.7613,15.2563,300.0,88.0,84.0,61.0
1790200147.0114,15.5064,298.0,87.0,84.0,61.0
1790200147.2615,15.7565,300.0,88.0,84.0,61.0
1790200147.5116,16.0066,299.0,88.0,84.0,61.0
1790200147.7617,16.2567,300.0,88.0,84.0,61.0
1790200148.0117,16.5067,299.0,88.0,84.0,61.0
1790200148.2618,16.7568,300.0,88.0,84.0,61.0
1790200148.5119,17.0069,299.0,88.0,84.0,61.0
1790200148.762,17.2569,300.0,88.0,84.0,61.0
1790200149.012,17.507,299.0,88.0,84.0,61.0
1790200149.2621,17.7571,300.0,88.0,84.0,61.0
