timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790200070.6811,0.0001,13.0,40.0,43.0,37.0
1790200070.9312,0.2502,13.0,39.0,42.0,37.0
1790200071.1813,0.5003,17.0,39.0,42.0,37.0
1790200071.4314,0.7504,279.0,57.0,46.0,38.0
1790200071.6815,1.0004,276.0,60.0,49.0,39.0
1790200071.9315,1.2505,279.0,61.0,50.0,39.0
1790200072.1816,1.5006,280.0,62.0,51.0,40.0
1790200072.4317,1.7507,281.0,63.0,52.0,40.0
1790200072.6818,2.0008,282.0,63.0,52.0,40.0
1790200072.9319,2.2509,284.0,64.0,52.0,40.0
1790200073.182,2.501,291.0,65.0,52.0,41.0
1790200073.4321,2.7511,296.0,66.0,52.0,41.0
1790200073.6822,3.0012,301.0,68.0,53.0,41.0
1790200073.9323,3.2512,299.0,68.0,54.0,41.0
1790200074.1824,3.5013,300.0,69.0,54.0,42.0
1790200074.4325,3.7514,300.0,69.0,54.0,42.0
1790200074.6826,4.0015,299.0,69.0,54.0,42.0
1790200074.9326,4.2516,300.0,70.0,54.0,42.0
1790200075.1827,4.5017,299.0,70.0,54.0,42.0
1790200075.4328,4.7518,300.0,70.0,55.0,43.0
1790200075.6829,5.0019,299.0,71.0,56.0,43.0
1790200075.9329,5.2519,299.0,71.0,56.0,43.0
1790200076.183,5.502,300.0,71.0,56.0,43.0
1790200076.4331,5.7521,299.0,71.0,56.0,44.0
1790200076.6831,6.0021,300.0,71.0,56.0,44.0
1790200076.9332,6.2522,299.0,72.0,56.0,44.0
1790200077.1832,6.5022,300.0,72.0,56.0,44.0
1790200077.4333,6.7523,299.0,72.0,58.0,44.0
1790200077.6834,7.0024,300.0,72.0,58.0,44.0
1790200077.9334,7.2524,299.0,72.0,58.0,45.0
1790200078.1835,7.5025,297.0,73.0,58.0,45.0
1790200078.4336,7.7526,300.0,73.0,58.0,45.0
1790200078.6837,8.0027,299.0,73.0,58.0,45.0
1790200078.9337,8.2527,300.0,73.0,58.0,45.0
1790200079.1838,8.5028,299.0,73.0,58.0,45.0
1790200079.4339,8.7529,300.0,74.0,59.0,46.0
1790200079.684,9.003,299.0,74.0,59.0,46.0
1790200079.9341,9.253,299.0,74.0,60.0,46.0
1790200080.1841,9.5031,300.0,74.0,60.0,46.0
1790200080.4342,9.7532,299.0,74.0,60.0,46.0
