timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790200688.9426,0.0001,185.0,75.0,71.0,55.0
1790200689.1927,0.2502,38.0,60.0,65.0,54.0
1790200689.4427,0.5002,19.0,58.0,63.0,54.0
1790200689.6928,0.7503,300.0,78.0,65.0,54.0
1790200689.9429,1.0004,303.0,84.0,68.0,54.0
1790200690.1929,1.2504,299.0,84.0,68.0,55.0
1790200690.443,1.5005,300.0,84.0,68.0,55.0
1790200690.6931,1.7506,298.0,85.0,68.0,55.0
1790200690.9432,2.0007,302.0,86.0,68.0,55.0
1790200691.1933,2.2508,300.0,86.0,68.0,55.0
1790200691.4434,2.5009,300.0,86.0,68.0,55.0
1790200691.6934,2.7509,299.0,86.0,68.0,55.0
1790200691.9435,3.001,299.0,86.0,68.0,55.0
1790200692.1936,3.2511,299.0,86.0,68.0,55.0
1790200692.4436,3.5011,286.0,83.0,69.0,56.0
1790200692.6937,3.7512,281.0,82.0,70.0,56.0
1790200692.9438,4.0013,283.0,81.0,72.0,56.0
1790200693.1938,4.2513,299.0,84.0,72.0,56.0
1790200693.4439,4.5014,298.0,86.0,70.0,56.0
1790200693.694,4.7515,299.0,87.0,70.0,56.0
1790200693.9442,5.0017,300.0,87.0,70.0,56.0
1790200694.1943,5.2518,299.0,87.0,70.0,56.0
1790200694.4444,5.5018,302.0,87.0,70.0,56.0
1790200694.6944,5.7519,299.0,88.0,70.0,57.0
1790200694.9445,6.002,298.0,88.0,70.0,57.0
1790200695.1946,6.2521,299.0,88.0,70.0,57.0
1790200695.4446,6.5021,301.0,88.0,70.0,57.0
1790200695.6947,6.7522,298.0,88.0,70.0,57.0
1790200695.9448,7.0023,285.0,83.0,72.0,57.0
1790200696.1949,7.2524,284.0,83.0,72.0,57.0
1790200696.445,7.5025,283.0,83.0,73.0,57.0
1790200696.695,7.7525,286.0,83.0,74.0,57.0
1790200696.9451,8.0026,304.0,86.0,73.0,57.0
1790200697.1952,8.2527,299.0,87.0,72.0,57.0
1790200697.4453,8.5028,298.0,88.0,72.0,57.0
1790200697.6954,8.7529,300.0,88.0,72.0,57.0
1790200697.9454,9.0029,300.0,88.0,72.0,57.0
1790200698.1955,9.253,298.0,88.0,72.0,57.0
1790200698.4456,9.5031,301.0,89.0,71.0,58.0
1790200698.6957,9.7532,300.0,88.0,71.0,58.0
1790200698.9458,10.0033,300.0,89.0,71.0,58.0
1790200699.1959,10.2534,299.0,89.0,72.0,58.0
1790200699.446,10.5035,287.0,88.0,71.0,58.0
1790200699.696,10.7535,284.0,84.0,73.0,58.0
1790200699.9461,11.0036,284.0,84.0,74.0,58.0
1790200700.1962,11.2537,286.0,84.0,74.0,58.0
1790200700.4463,11.5038,286.0,84.0,74.0,58.0
1790200700.6964,11.7538,305.0,87.0,74.0,58.0
1790200700.9464,12.0039,300.0,88.0,72.0,58.0
1790200701.1965,12.254,300.0,88.0,72.0,58.0
1790200701.4466,12.5041,299.0,88.0,72.0,58.0
1790200701.6967,12.7542,299.0,89.0,72.0,58.0
1790200701.9468,13.0043,300.0,89.0,72.0,58.0
1790200702.1969,13.2544,299.0,89.0,72.0,58.0
1790200702.447,13.5045,300.0,89.0,72.0,58.0
1790200702.697,13.7545,301.0,89.0,72.0,58.0
1790200702.9471,14.0046,300.0,89.0,72.0,58.0
1790200703.1972,14.2547,285.0,87.0,72.0,58.0
1790200703.4473,14.5048,293.0,85.0,74.0,58.0
1790200703.6974,14.7549,292.0,85.0,76.0,58.0
1790200703.9475,15.005,295.0,85.0,76.0,58.0
1790200704.1975,15.255,300.0,86.0,76.0,58.0
1790200704.4476,15.5051,303.0,89.0,75.0,59.0
1790200704.6977,15.7552,299.0,89.0,74.0,59.0
1790200704.9478,16.0053,299.0,89.0,74.0,59.0
1790200705.1979,16.2554,300.0,89.0,74.0,59.0
1790200705.448,16.5055,299.0,89.0,74.0,59.0
1790200705.6981,16.7556,301.0,89.0,74.0,59.0
1790200705.9482,17.0057,298.0,90.0,74.0,59.0
1790200706.1983,17.2558,299.0,90.0,74.0,59.0
1790200706.4483,17.5058,301.0,90.0,74.0,59.0
1790200706.6984,17.7559,300.0,90.0,74.0,59.0
1790200706.9484,18.0059,288.0,88.0,74.0,59.0
1790200707.1985,18.256,294.0,86.0,76.0,59.0
1790200707.4486,18.5061,297.0,86.0,76.0,59.0
1790200707.6987,18.7562,299.0,87.0,76.0,59.0
1790200707.9488,19.0063,308.0,87.0,77.0,59.0
1790200708.1989,19.2564,299.0,89.0,76.0,59.0
1790200708.4489,19.5064,299.0,89.0,75.0,59.0
1790200708.6992,19.7567,300.0,89.0,74.0,59.0
1790200708.9493,20.0068,298.0,89.0,75.0,59.0
1790200709.1994,20.2569,301.0,89.0,74.0,59.0
1790200709.4495,20.507,300.0,90.0,74.0,59.0
1790200709.6996,20.7571,299.0,90.0,74.0,59.0
1790200709.9497,21.0072,299.0,90.0,74.0,59.0
1790200710.1997,21.2572,300.0,90.0,74.0,59.0
1790200710.4498,21.5073,301.0,90.0,74.0,59.0
1790200710.6999,21.7574,287.0,87.0,75.0,59.0
1790200710.95,22.0075,296.0,87.0,78.0,59.0
1790200711.2001,22.2576,299.0,87.0,78.0,59.0
1790200711.4501,22.5076,300.0,87.0,78.0,59.0
1790200711.7002,22.7577,305.0,88.0,78.0,59.0
1790200711.9503,23.0078,299.0,89.0,76.0,59.0
1790200712.2004,23.2579,299.0,90.0,76.0,59.0
1790200712.4505,23.508,299.0,90.0,76.0,59.0
1790200712.7006,23.7581,300.0,90.0,76.0,59.0
1790200712.9507,24.0082,300.0,90.0,76.0,60.0
1790200713.2008,24.2582,299.0,90.0,76.0,60.0
1790200713.4508,24.5083,297.0,90.0,76.0,60.0
1790200713.7009,24.7584,299.0,90.0,76.0,60.0
1790200713.951,25.0085,300.0,90.0,76.0,60.0
1790200714.2011,25.2586,300.0,90.0,76.0,60.0
1790200714.4512,25.5087,289.0,87.0,76.0,60.0
1790200714.7013,25.7588,297.0,87.0,78.0,60.0
1790200714.9514,26.0089,300.0,87.0,78.0,60.0
