timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790200408.6059,0.0001,189.0,81.0,87.0,63.0
1790200408.856,0.2502,43.0,68.0,82.0,62.0
1790200409.106,0.5002,23.0,66.0,79.0,61.0
1790200409.3561,0.7503,302.0,84.0,81.0,61.0
1790200409.6062,1.0004,305.0,90.0,84.0,62.0
1790200409.8563,1.2505,300.0,89.0,84.0,62.0
1790200410.1063,1.5006,300.0,90.0,84.0,62.0
1790200410.3564,1.7506,298.0,90.0,84.0,62.0
1790200410.6065,2.0007,302.0,90.0,84.0,62.0
1790200410.8565,2.2508,299.0,91.0,83.0,62.0
1790200411.1066,2.5009,298.0,91.0,83.0,62.0
1790200411.3567,2.7509,299.0,91.0,83.0,62.0
1790200411.6068,3.001,300.0,91.0,82.0,62.0
1790200411.8569,3.2511,302.0,91.0,83.0,62.0
1790200412.107,3.5012,291.0,89.0,84.0,62.0
1790200412.3571,3.7513,299.0,88.0,86.0,62.0
1790200412.6071,4.0014,298.0,88.0,86.0,62.0
1790200412.8572,4.2514,307.0,89.0,86.0,62.0
1790200413.1073,4.5015,298.0,90.0,84.0,62.0
1790200413.3573,4.7515,299.0,91.0,84.0,62.0
1790200413.6074,5.0016,298.0,91.0,84.0,62.0
1790200413.8575,5.2517,301.0,91.0,84.0,62.0
1790200414.1076,5.5018,298.0,91.0,84.0,62.0
1790200414.3577,5.7519,300.0,92.0,84.0,62.0
1790200414.6077,6.002,301.0,91.0,83.0,62.0
1790200414.8578,6.2521,301.0,91.0,83.0,62.0
1790200415.1079,6.5022,299.0,92.0,83.0,62.0
1790200415.358,6.7523,299.0,92.0,82.0,62.0
1790200415.6081,7.0023,289.0,89.0,83.0,62.0
1790200415.8582,7.2524,299.0,88.0,85.0,62.0
1790200416.1083,7.5025,301.0,89.0,86.0,62.0
1790200416.3584,7.7526,300.0,88.0,86.0,62.0
1790200416.6085,8.0027,304.0,90.0,85.0,62.0
1790200416.8586,8.2528,298.0,91.0,84.0,62.0
1790200417.1086,8.5029,299.0,91.0,84.0,62.0
1790200417.3587,8.7529,301.0,91.0,84.0,62.0
1790200417.6088,9.003,300.0,91.0,84.0,62.0
1790200417.8589,9.2531,298.0,91.0,84.0,62.0
1790200418.109,9.5032,300.0,92.0,84.0,62.0
1790200418.359,9.7532,299.0,92.0,83.0,62.0
1790200418.6091,10.0033,299.0,92.0,83.0,62.0
1790200418.8592,10.2534,299.0,92.0,83.0,62.0
1790200419.1093,10.5035,299.0,92.0,82.0,62.0
1790200419.3594,10.7536,291.0,89.0,84.0,62.0
1790200419.6095,11.0037,300.0,89.0,86.0,62.0
1790200419.8596,11.2538,300.0,89.0,86.0,62.0
1790200420.1097,11.5039,300.0,89.0,86.0,62.0
1790200420.3598,11.754,303.0,90.0,86.0,62.0
1790200420.6099,12.0041,298.0,91.0,84.0,62.0
1790200420.8599,12.2541,301.0,91.0,84.0,62.0
1790200421.11,12.5042,300.0,91.0,84.0,62.0
1790200421.3601,12.7543,299.0,91.0,84.0,62.0
1790200421.6102,13.0044,300.0,91.0,84.0,62.0
1790200421.8602,13.2544,299.0,92.0,83.0,62.0
1790200422.1103,13.5045,298.0,92.0,83.0,62.0
1790200422.3604,13.7546,300.0,92.0,83.0,62.0
1790200422.6105,14.0047,301.0,92.0,83.0,62.0
1790200422.8606,14.2548,290.0,91.0,82.0,62.0
1790200423.1107,14.5049,299.0,89.0,84.0,62.0
1790200423.3607,14.7549,301.0,89.0,86.0,62.0
1790200423.6108,15.005,300.0,89.0,86.0,62.0
1790200423.8609,15.2551,300.0,89.0,86.0,62.0
1790200424.111,15.5052,301.0,90.0,85.0,62.0
1790200424.361,15.7552,301.0,91.0,84.0,62.0
1790200424.6111,16.0053,299.0,91.0,84.0,62.0
1790200424.8612,16.2554,300.0,91.0,84.0,62.0
1790200425.1113,16.5055,298.0,91.0,84.0,62.0
1790200425.3614,16.7556,299.0,91.0,84.0,62.0
