timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790200509.1821,0.0001,138.0,77.0,84.0,62.0
1790200509.4322,0.2502,39.0,68.0,79.0,62.0
1790200509.6822,0.5003,23.0,66.0,77.0,61.0
1790200509.9323,0.7503,318.0,85.0,79.0,61.0
1790200510.1824,1.0004,302.0,89.0,82.0,62.0
1790200510.4324,1.2505,299.0,89.0,82.0,62.0
1790200510.6825,1.5005,300.0,89.0,82.0,62.0
1790200510.9326,1.7506,298.0,90.0,82.0,62.0
1790200511.1827,2.0007,300.0,90.0,82.0,62.0
1790200511.4327,2.2508,300.0,91.0,82.0,62.0
1790200511.6828,2.5009,301.0,91.0,82.0,62.0
1790200511.9329,2.7509,301.0,91.0,82.0,62.0
1790200512.183,3.001,299.0,91.0,82.0,62.0
1790200512.4331,3.2511,300.0,90.0,82.0,62.0
1790200512.6832,3.5012,301.0,90.0,82.0,62.0
1790200512.9332,3.7513,298.0,91.0,82.0,62.0
1790200513.1833,4.0014,298.0,91.0,82.0,62.0
1790200513.4334,4.2514,299.0,91.0,82.0,62.0
1790200513.6835,4.5015,301.0,91.0,82.0,62.0
1790200513.9336,4.7516,297.0,91.0,82.0,62.0
1790200514.1837,5.0017,300.0,91.0,82.0,62.0
1790200514.4338,5.2518,301.0,91.0,82.0,62.0
1790200514.6838,5.5019,301.0,91.0,82.0,62.0
1790200514.9339,5.752,299.0,91.0,82.0,62.0
1790200515.184,6.002,300.0,91.0,82.0,62.0
1790200515.4341,6.2521,298.0,90.0,82.0,62.0
1790200515.6842,6.5022,299.0,91.0,82.0,62.0
1790200515.9342,6.7523,295.0,91.0,82.0,62.0
1790200516.1843,7.0023,300.0,91.0,82.0,62.0
1790200516.4344,7.2524,300.0,91.0,82.0,62.0
1790200516.6844,7.5024,298.0,91.0,82.0,62.0
1790200516.9344,7.7525,301.0,91.0,82.0,62.0
1790200517.1845,8.0026,299.0,91.0,82.0,62.0
1790200517.4346,8.2526,299.0,92.0,82.0,62.0
1790200517.6847,8.5027,300.0,91.0,82.0,62.0
1790200517.9348,8.7528,300.0,91.0,82.0,62.0
1790200518.1849,9.0029,298.0,90.0,82.0,62.0
1790200518.4349,9.253,298.0,91.0,82.0,62.0
1790200518.685,9.5031,300.0,91.0,82.0,62.0
1790200518.9351,9.7531,301.0,91.0,82.0,62.0
1790200519.1852,10.0032,299.0,91.0,82.0,62.0
1790200519.4353,10.2533,300.0,91.0,82.0,62.0
1790200519.6853,10.5034,299.0,91.0,82.0,62.0
1790200519.9354,10.7535,299.0,91.0,82.0,62.0
1790200520.1855,11.0035,300.0,91.0,82.0,62.0
1790200520.4356,11.2536,301.0,91.0,82.0,62.0
1790200520.6857,11.5037,290.0,91.0,82.0,62.0
1790200520.9357,11.7538,305.0,90.0,82.0,62.0
1790200521.1858,12.0038,301.0,91.0,82.0,62.0
1790200521.4359,12.2539,299.0,91.0,82.0,62.0
1790200521.686,12.504,300.0,91.0,82.0,62.0
1790200521.9361,12.7541,299.0,91.0,82.0,62.0
1790200522.1861,13.0042,299.0,91.0,82.0,62.0
1790200522.4362,13.2543,300.0,91.0,82.0,62.0
1790200522.6863,13.5043,301.0,91.0,82.0,62.0
1790200522.9364,13.7544,299.0,91.0,82.0,62.0
1790200523.1865,14.0045,298.0,91.0,82.0,62.0
1790200523.4365,14.2546,292.0,90.0,82.0,62.0
1790200523.6866,14.5047,307.0,91.0,83.0,62.0
1790200523.9367,14.7548,300.0,91.0,82.0,62.0
