timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790199976.6708,0.0001,291.0,89.0,68.0,57.0
1790199976.9209,0.2502,46.0,65.0,66.0,57.0
1790199977.171,0.5003,29.0,62.0,64.0,56.0
1790199977.4211,0.7504,294.0,80.0,66.0,56.0
1790199977.6712,1.0005,306.0,87.0,68.0,56.0
1790199977.9213,1.2506,299.0,87.0,68.0,56.0
1790199978.1714,1.5007,299.0,87.0,68.0,56.0
1790199978.4215,1.7508,298.0,87.0,68.0,56.0
1790199978.6715,2.0008,302.0,88.0,68.0,57.0
1790199978.9216,2.2509,299.0,88.0,68.0,57.0
1790199979.1717,2.501,299.0,88.0,68.0,57.0
1790199979.4218,2.7511,299.0,88.0,68.0,57.0
1790199979.6719,3.0012,300.0,88.0,68.0,57.0
1790199979.922,3.2513,296.0,88.0,68.0,57.0
1790199980.1721,3.5014,299.0,88.0,69.0,57.0
1790199980.4221,3.7514,299.0,88.0,70.0,57.0
1790199980.6722,4.0015,300.0,88.0,70.0,57.0
1790199980.9223,4.2516,300.0,88.0,70.0,57.0
1790199981.1723,4.5016,298.0,88.0,70.0,57.0
1790199981.4224,4.7517,299.0,89.0,70.0,57.0
1790199981.6725,5.0018,299.0,89.0,69.0,57.0
1790199981.9225,5.2518,300.0,89.0,70.0,57.0
1790199982.1726,5.5019,300.0,89.0,70.0,57.0
1790199982.4227,5.752,294.0,88.0,70.0,57.0
1790199982.6728,6.0021,303.0,89.0,70.0,57.0
1790199982.9229,6.2522,299.0,88.0,70.0,57.0
1790199983.173,6.5023,300.0,88.0,70.0,57.0
1790199983.4231,6.7524,299.0,88.0,70.0,57.0
1790199983.6732,7.0025,299.0,88.0,70.0,57.0
1790199983.9233,7.2526,300.0,89.0,70.0,57.0
1790199984.1733,7.5026,300.0,89.0,70.0,57.0
1790199984.4234,7.7527,300.0,89.0,70.0,57.0
1790199984.6735,8.0028,300.0,89.0,70.0,57.0
1790199984.9236,8.2529,299.0,89.0,70.0,57.0
1790199985.1737,8.503,295.0,88.0,70.0,57.0
1790199985.4238,8.7531,300.0,89.0,70.0,57.0
1790199985.6738,9.0031,300.0,89.0,70.0,57.0
1790199985.9239,9.2532,299.0,89.0,70.0,57.0
1790199986.174,9.5033,299.0,89.0,71.0,58.0
1790199986.424,9.7533,300.0,89.0,71.0,58.0
1790199986.6741,10.0034,300.0,89.0,70.0,58.0
1790199986.9242,10.2535,300.0,90.0,70.0,58.0
1790199987.1743,10.5036,299.0,89.0,70.0,58.0
1790199987.4244,10.7537,299.0,89.0,70.0,58.0
1790199987.6745,11.0038,298.0,89.0,70.0,58.0
1790199987.9247,11.254,297.0,89.0,71.0,58.0
1790199988.1747,11.504,300.0,89.0,72.0,58.0
1790199988.4248,11.7541,299.0,89.0,72.0,58.0
1790199988.6749,12.0042,300.0,89.0,72.0,58.0
1790199988.9249,12.2542,301.0,89.0,72.0,58.0
1790199989.175,12.5043,300.0,90.0,72.0,58.0
1790199989.4251,12.7544,299.0,90.0,72.0,58.0
1790199989.6751,13.0044,300.0,90.0,72.0,58.0
1790199989.9252,13.2545,300.0,90.0,72.0,58.0
1790199990.1753,13.5046,284.0,89.0,72.0,58.0
1790199990.4254,13.7547,312.0,90.0,72.0,58.0
1790199990.6755,14.0048,299.0,89.0,72.0,58.0
1790199990.9255,14.2548,308.0,89.0,72.0,58.0
1790199991.1756,14.5049,299.0,89.0,72.0,58.0
1790199991.4257,14.755,298.0,89.0,72.0,58.0
1790199991.6758,15.0051,301.0,90.0,72.0,58.0
1790199991.9259,15.2552,300.0,90.0,72.0,58.0
1790199992.176,15.5053,301.0,90.0,72.0,58.0
1790199992.4261,15.7554,300.0,90.0,72.0,58.0
1790199992.6762,16.0055,299.0,90.0,72.0,58.0
1790199992.9262,16.2555,294.0,89.0,72.0,58.0
1790199993.1763,16.5056,299.0,89.0,72.0,58.0
1790199993.4264,16.7557,299.0,89.0,72.0,58.0
