timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790200362.032,0.0001,226.0,83.0,86.0,62.0
1790200362.282,0.2502,43.0,68.0,81.0,62.0
1790200362.5321,0.5002,25.0,66.0,78.0,61.0
1790200362.7822,0.7503,297.0,84.0,80.0,61.0
1790200363.0323,1.0004,306.0,90.0,82.0,62.0
1790200363.2823,1.2505,300.0,89.0,82.0,62.0
1790200363.5324,1.5006,300.0,90.0,82.0,62.0
1790200363.7825,1.7506,298.0,90.0,82.0,62.0
1790200364.0333,2.0014,299.0,90.0,82.0,62.0
1790200364.2834,2.2515,298.0,91.0,82.0,62.0
1790200364.5335,2.5016,298.0,91.0,82.0,62.0
1790200364.7836,2.7517,300.0,91.0,82.0,62.0
1790200365.0337,3.0018,300.0,91.0,82.0,62.0
1790200365.2838,3.2519,302.0,91.0,82.0,62.0
1790200365.5339,3.502,291.0,89.0,82.0,62.0
1790200365.784,3.7521,299.0,88.0,84.0,62.0
1790200366.0341,4.0022,298.0,88.0,84.0,62.0
1790200366.2842,4.2523,302.0,89.0,84.0,62.0
1790200366.5342,4.5023,299.0,88.0,84.0,62.0
1790200366.7843,4.7524,300.0,88.0,86.0,62.0
1790200367.0344,5.0025,299.0,88.0,86.0,62.0
1790200367.2844,5.2526,300.0,88.0,86.0,62.0
1790200367.5345,5.5027,299.0,88.0,86.0,62.0
1790200367.7846,5.7527,300.0,88.0,86.0,62.0
1790200368.0347,6.0028,299.0,88.0,86.0,62.0
1790200368.2848,6.2529,300.0,88.0,86.0,62.0
1790200368.5349,6.503,299.0,88.0,86.0,62.0
1790200368.785,6.7531,300.0,88.0,86.0,62.0
1790200369.035,7.0032,299.0,88.0,86.0,62.0
1790200369.2851,7.2532,300.0,88.0,86.0,62.0
1790200369.5352,7.5033,299.0,88.0,86.0,62.0
1790200369.7852,7.7534,300.0,89.0,86.0,62.0
1790200370.0353,8.0034,298.0,88.0,86.0,62.0
1790200370.2854,8.2535,304.0,90.0,86.0,62.0
1790200370.5368,8.5049,301.0,90.0,84.0,62.0
1790200370.7868,8.755,299.0,91.0,84.0,63.0
1790200371.0369,9.005,300.0,91.0,84.0,63.0
1790200371.287,9.2551,299.0,91.0,84.0,62.0
