timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790200715.2319,0.0001,251.0,85.0,78.0,60.0
1790200715.4819,0.2502,45.0,66.0,74.0,59.0
1790200715.732,0.5002,32.0,64.0,71.0,59.0
1790200715.9821,0.7503,316.0,84.0,73.0,59.0
1790200716.2322,1.0004,302.0,88.0,75.0,59.0
1790200716.4823,1.2505,300.0,88.0,76.0,59.0
1790200716.7324,1.5006,300.0,88.0,76.0,59.0
1790200716.9825,1.7507,298.0,88.0,76.0,59.0
1790200717.2326,2.0008,300.0,89.0,76.0,59.0
1790200717.4827,2.2509,299.0,90.0,76.0,59.0
1790200717.7328,2.501,299.0,90.0,76.0,59.0
1790200717.9829,2.7511,300.0,90.0,76.0,59.0
1790200718.2329,3.0012,300.0,90.0,76.0,59.0
1790200718.483,3.2512,301.0,89.0,76.0,59.0
1790200718.7331,3.5013,299.0,88.0,76.0,59.0
1790200718.9832,3.7514,300.0,89.0,76.0,59.0
1790200719.2333,4.0015,300.0,90.0,76.0,59.0
1790200719.4834,4.2516,299.0,90.0,76.0,60.0
1790200719.7335,4.5017,300.0,90.0,76.0,60.0
1790200719.9836,4.7518,298.0,90.0,76.0,60.0
1790200720.2337,5.0019,299.0,90.0,76.0,60.0
1790200720.4837,5.252,299.0,90.0,76.0,60.0
1790200720.7338,5.502,298.0,90.0,76.0,60.0
1790200720.9839,5.7521,300.0,90.0,76.0,60.0
1790200721.2339,6.0022,300.0,90.0,76.0,60.0
1790200721.484,6.2522,299.0,88.0,77.0,60.0
1790200721.7341,6.5023,297.0,90.0,76.0,60.0
1790200721.9842,6.7524,301.0,90.0,76.0,60.0
1790200722.2343,7.0025,301.0,90.0,76.0,60.0
1790200722.4844,7.2526,299.0,90.0,76.0,60.0
1790200722.7345,7.5027,298.0,90.0,76.0,60.0
1790200722.9845,7.7528,300.0,90.0,76.0,60.0
1790200723.2346,8.0028,301.0,91.0,76.0,60.0
1790200723.4847,8.2529,299.0,91.0,76.0,60.0
1790200723.7348,8.503,298.0,90.0,76.0,60.0
1790200723.9849,8.7531,299.0,90.0,76.0,60.0
1790200724.235,9.0032,300.0,89.0,77.0,60.0
1790200724.4851,9.2533,295.0,90.0,77.0,60.0
1790200724.7352,9.5034,300.0,90.0,76.0,60.0
1790200724.9852,9.7535,301.0,90.0,76.0,60.0
1790200725.2353,10.0036,299.0,90.0,76.0,60.0
1790200725.4855,10.2537,299.0,90.0,76.0,60.0
1790200725.7355,10.5037,299.0,91.0,76.0,60.0
1790200725.9856,10.7538,301.0,91.0,77.0,60.0
1790200726.2357,11.0039,299.0,91.0,76.0,60.0
1790200726.4858,11.254,299.0,91.0,76.0,60.0
1790200726.7359,11.5041,298.0,91.0,76.0,60.0
1790200726.9859,11.7542,299.0,88.0,77.0,60.0
1790200727.236,12.0043,295.0,90.0,78.0,60.0
1790200727.4861,12.2544,301.0,90.0,78.0,60.0
1790200727.7362,12.5044,300.0,90.0,78.0,60.0
1790200727.9863,12.7545,299.0,90.0,78.0,60.0
