"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,1,70,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",971,67943985968439,67943985989801,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,71,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",975,67943985992681,67943985994001,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,72,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",990,67943986047964,67943986050284,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,73,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1007,67943986119168,67943986142449,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,74,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1011,67943986142449,67943986145129,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,75,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1026,67943986191772,67943986194052,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,76,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1043,67943986264616,67943986286257,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,77,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1047,67943986289217,67943986290737,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,78,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1062,67943986387803,67943986391683,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,79,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1079,67943986501088,67943986523970,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,80,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1083,67943986523970,67943986526610,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,81,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1098,67943986576733,67943986579213,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,82,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1115,67943986650737,67943986672338,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,83,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1119,67943986675218,67943986676498,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,84,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1134,67943986731221,67943986733541,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,85,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1151,67943986805625,67943986828747,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,86,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1155,67943986828747,67943986831507,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,87,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1170,67943986887950,67943986890270,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,88,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1187,67943986962154,67943986983515,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,89,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1191,67943986986395,67943986987675,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,90,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1206,67943987048799,67943987051199,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,91,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1223,67943987122243,67943987145084,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,92,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1227,67943987145084,67943987147884,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,93,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1242,67943987196687,67943987198967,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,94,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1259,67943987267891,67943987289052,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,95,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1263,67943987291972,67943987293252,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,96,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1278,67943987343295,67943987345695,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,97,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1295,67943987414579,67943987437580,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,98,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1299,67943987437580,67943987440341,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,99,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1314,67943987486863,67943987489183,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,100,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1331,67943987556427,67943987577748,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,101,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1335,67943987580628,67943987581908,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,102,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1350,67943987630631,67943987632951,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,103,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1367,67943987700595,67943987723476,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,104,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1371,67943987723476,67943987726156,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,105,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1386,67943987773359,67943987775759,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,106,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1403,67943987847043,67943987868244,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,107,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1407,67943987932928,67943987935048,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,108,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1422,67943988016973,67943988019253,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,109,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1439,67943988090777,67943988111858,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,110,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1443,67943988114738,67943988116018,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,111,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1458,67943988165581,67943988167901,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,112,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1475,67943988236942,67943988260663,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,113,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1479,67943988260786,67943988263466,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,114,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1494,67943988310869,67943988313189,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,115,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1511,67943988381073,67943988402194,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,116,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1515,67943988409034,67943988410995,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,117,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1530,67943988460237,67943988462637,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,118,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1547,67943988531453,67943988554095,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,119,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1551,67943988554163,67943988556883,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,120,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1566,67943988604045,67943988606325,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,121,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1583,67943988673769,67943988694930,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,122,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1587,67943988698051,67943988699411,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,123,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1602,67943988748013,67943988750293,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,124,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1619,67943988817337,67943988838298,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,125,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1623,67943988841258,67943988842499,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,126,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1638,67943988889341,67943988891661,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,127,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1655,67943988958106,67943988980267,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,128,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1659,67943988980306,67943988983026,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,129,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1674,67943989033549,67943989035789,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,130,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1691,67943989104513,67943989125514,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,131,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1695,67943989128554,67943989129795,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,132,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1710,67943989176477,67943989178677,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,133,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1727,67943989247281,67943989268122,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,134,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1731,67943989271162,67943989272602,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,135,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1746,67943989320325,67943989322565,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,136,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1763,67943989486654,67943989509016,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,137,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1767,67943989509016,67943989511736,0,0,16,0,32,256,1,1,256,272,1
"KERNEL_DISPATCH","Agent 2",1,0,1,138,385,"_dynamic_mxfp4_quant_kernel_BLOCK_SIZE_M_1_BLOCK_SIZE_N_32_NUM_ITER_1_NUM_STAGES_1_MXFP4_QUANT_BLOCK_SIZE_32_EVEN_M_N_1_SCALING_MODE_0_num_warps_NONE_num_stages_NONE",1782,67943989557858,67943989560058,0,0,44,4,48,64,1,1,64,160,1
"KERNEL_DISPATCH","Agent 2",1,0,1,139,386,"_gemm_afp4wfp4_kernel_BLOCK_SIZE_M_8_BLOCK_SIZE_N_64_BLOCK_SIZE_K_512_GROUP_SIZE_M_1_num_warps_4_num_stages_2_waves_per_eu_2_matrix_instr_nonkdim_32_cache_modifier_CG_NUM_KSPLIT_2",1799,67943989629702,67943989652024,0,0,72,128,112,256,1,1,139264,1,1
"KERNEL_DISPATCH","Agent 2",1,0,1,140,387,"_gemm_afp4wfp4_reduce_kernel_BLOCK_SIZE_M_16_BLOCK_SIZE_N_64_ACTUAL_KSPLIT_2_MAX_KSPLIT_2_ADD_BIAS_0_activation_NONE_use_activation_0",1803,67943989652024,67943989654744,0,0,16,0,32,256,1,1,256,272,1
