timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790264101.1388,0.0001,0.0,0.0,0.0,0.0
1790264101.3888,0.2501,0.0,0.0,0.0,0.0
1790264101.6389,0.5002,0.0,0.0,0.0,0.0
1790264101.8889,0.7502,0.0,0.0,0.0,0.0
1790264102.1389,1.0003,0.0,0.0,0.0,0.0
1790264102.389,1.2503,0.0,0.0,0.0,0.0
1790264102.639,1.5003,0.0,0.0,0.0,0.0
1790264102.8891,1.7504,0.0,0.0,0.0,0.0
1790264103.1391,2.0004,0.0,0.0,0.0,0.0
1790264103.3891,2.2504,0.0,0.0,0.0,0.0
1790264103.6392,2.5005,0.0,0.0,0.0,0.0
1790264103.8892,2.7506,0.0,0.0,0.0,0.0
1790264104.1393,3.0006,0.0,0.0,0.0,0.0
1790264104.3893,3.2507,0.0,0.0,0.0,0.0
1790264104.6394,3.5007,0.0,0.0,0.0,0.0
1790264104.8894,3.7508,0.0,0.0,0.0,0.0
1790264105.1395,4.0008,0.0,0.0,0.0,0.0
1790264105.3895,4.2508,0.0,0.0,0.0,0.0
1790264105.6396,4.5009,0.0,0.0,0.0,0.0
1790264105.8896,4.751,0.0,0.0,0.0,0.0
1790264106.1397,5.001,0.0,0.0,0.0,0.0
1790264106.3897,5.2511,0.0,0.0,0.0,0.0
1790264106.6398,5.5011,0.0,0.0,0.0,0.0
1790264106.8899,5.7512,0.0,0.0,0.0,0.0
1790264107.1399,6.0012,0.0,0.0,0.0,0.0
1790264107.39,6.2513,0.0,0.0,0.0,0.0
1790264107.64,6.5013,0.0,0.0,0.0,0.0
1790264107.8901,6.7514,0.0,0.0,0.0,0.0
1790264108.1401,7.0014,0.0,0.0,0.0,0.0
1790264108.3902,7.2515,0.0,0.0,0.0,0.0
1790264108.6402,7.5015,0.0,0.0,0.0,0.0
1790264108.8903,7.7516,0.0,0.0,0.0,0.0
1790264109.1403,8.0016,0.0,0.0,0.0,0.0
1790264109.3904,8.2517,0.0,0.0,0.0,0.0
1790264109.6404,8.5017,0.0,0.0,0.0,0.0
1790264109.8905,8.7518,0.0,0.0,0.0,0.0
1790264110.1405,9.0018,0.0,0.0,0.0,0.0
1790264110.3906,9.2519,0.0,0.0,0.0,0.0
1790264110.6406,9.5019,0.0,0.0,0.0,0.0
1790264110.8907,9.752,0.0,0.0,0.0,0.0
1790264111.1407,10.002,0.0,0.0,0.0,0.0
1790264111.3908,10.2521,0.0,0.0,0.0,0.0
1790264111.6408,10.5021,0.0,0.0,0.0,0.0
1790264111.8909,10.7522,0.0,0.0,0.0,0.0
