timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790264084.8304,0.0001,0.0,0.0,0.0,0.0
1790264085.0805,0.2502,0.0,0.0,0.0,0.0
1790264085.3305,0.5002,0.0,0.0,0.0,0.0
1790264085.5806,0.7503,0.0,0.0,0.0,0.0
1790264085.8306,1.0003,0.0,0.0,0.0,0.0
1790264086.0806,1.2503,0.0,0.0,0.0,0.0
1790264086.3307,1.5004,0.0,0.0,0.0,0.0
1790264086.5807,1.7504,0.0,0.0,0.0,0.0
1790264086.8308,2.0004,0.0,0.0,0.0,0.0
1790264087.0808,2.2505,0.0,0.0,0.0,0.0
1790264087.3309,2.5005,0.0,0.0,0.0,0.0
1790264087.5809,2.7506,0.0,0.0,0.0,0.0
1790264087.8309,3.0006,0.0,0.0,0.0,0.0
1790264088.081,3.2506,0.0,0.0,0.0,0.0
1790264088.331,3.5007,0.0,0.0,0.0,0.0
1790264088.581,3.7507,0.0,0.0,0.0,0.0
1790264088.8311,4.0008,0.0,0.0,0.0,0.0
1790264089.0811,4.2508,0.0,0.0,0.0,0.0
1790264089.3312,4.5008,0.0,0.0,0.0,0.0
1790264089.5812,4.7509,0.0,0.0,0.0,0.0
1790264089.8312,5.0009,0.0,0.0,0.0,0.0
1790264090.0813,5.2509,0.0,0.0,0.0,0.0
1790264090.3313,5.501,0.0,0.0,0.0,0.0
1790264090.5814,5.751,0.0,0.0,0.0,0.0
1790264090.8314,6.0011,0.0,0.0,0.0,0.0
1790264091.0814,6.2511,0.0,0.0,0.0,0.0
1790264091.3315,6.5012,0.0,0.0,0.0,0.0
1790264091.5815,6.7512,0.0,0.0,0.0,0.0
1790264091.8316,7.0013,0.0,0.0,0.0,0.0
