timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790264092.109,0.0001,0.0,0.0,0.0,0.0
1790264092.359,0.2502,0.0,0.0,0.0,0.0
1790264092.6091,0.5002,0.0,0.0,0.0,0.0
1790264092.8591,0.7503,0.0,0.0,0.0,0.0
1790264093.1092,1.0003,0.0,0.0,0.0,0.0
1790264093.3592,1.2504,0.0,0.0,0.0,0.0
1790264093.6093,1.5004,0.0,0.0,0.0,0.0
1790264093.8593,1.7505,0.0,0.0,0.0,0.0
1790264094.1094,2.0005,0.0,0.0,0.0,0.0
1790264094.3595,2.2506,0.0,0.0,0.0,0.0
1790264094.6095,2.5006,0.0,0.0,0.0,0.0
1790264094.8596,2.7507,0.0,0.0,0.0,0.0
1790264095.1096,3.0007,0.0,0.0,0.0,0.0
1790264095.3597,3.2508,0.0,0.0,0.0,0.0
1790264095.6097,3.5008,0.0,0.0,0.0,0.0
1790264095.8598,3.7509,0.0,0.0,0.0,0.0
1790264096.1098,4.001,0.0,0.0,0.0,0.0
1790264096.3599,4.251,0.0,0.0,0.0,0.0
1790264096.6099,4.5011,0.0,0.0,0.0,0.0
1790264096.86,4.7511,0.0,0.0,0.0,0.0
1790264097.1101,5.0012,0.0,0.0,0.0,0.0
1790264097.3601,5.2512,0.0,0.0,0.0,0.0
1790264097.6102,5.5013,0.0,0.0,0.0,0.0
1790264097.8602,5.7513,0.0,0.0,0.0,0.0
1790264098.1103,6.0014,0.0,0.0,0.0,0.0
1790264098.3603,6.2514,0.0,0.0,0.0,0.0
1790264098.6104,6.5015,0.0,0.0,0.0,0.0
1790264098.8604,6.7516,0.0,0.0,0.0,0.0
1790264099.1105,7.0016,0.0,0.0,0.0,0.0
1790264099.3606,7.2517,0.0,0.0,0.0,0.0
1790264099.6106,7.5017,0.0,0.0,0.0,0.0
1790264099.8607,7.7518,0.0,0.0,0.0,0.0
1790264100.1107,8.0018,0.0,0.0,0.0,0.0
1790264100.3608,8.2519,0.0,0.0,0.0,0.0
1790264100.6108,8.5019,0.0,0.0,0.0,0.0
1790264100.8609,8.752,0.0,0.0,0.0,0.0
