timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790192755.9009,0.0001,18.0,59.0,66.0,56.0
1790192756.151,0.2502,18.0,59.0,66.0,55.0
1790192756.4011,0.5003,18.0,58.0,66.0,55.0
1790192756.6512,0.7504,18.0,58.0,66.0,55.0
1790192756.9013,1.0004,18.0,58.0,66.0,55.0
1790192757.1514,1.2505,18.0,58.0,66.0,55.0
1790192757.4015,1.5006,18.0,58.0,65.0,55.0
1790192757.6516,1.7507,17.0,58.0,64.0,54.0
1790192757.9016,2.0008,17.0,57.0,64.0,54.0
1790192758.1517,2.2509,18.0,57.0,64.0,54.0
1790192758.4018,2.501,17.0,57.0,64.0,54.0
1790192758.6519,2.7511,17.0,57.0,64.0,54.0
1790192758.902,3.0012,17.0,56.0,64.0,53.0
1790192759.1521,3.2512,17.0,56.0,64.0,53.0
1790192759.4022,3.5013,17.0,56.0,64.0,53.0
1790192759.6523,3.7514,17.0,56.0,64.0,53.0
1790192759.9024,4.0015,17.0,56.0,64.0,53.0
1790192760.1525,4.2516,17.0,56.0,63.0,53.0
1790192760.4026,4.5017,17.0,55.0,62.0,52.0
1790192760.6527,4.7518,17.0,55.0,62.0,52.0
1790192760.9027,5.0019,18.0,55.0,62.0,52.0
1790192761.1528,5.252,17.0,55.0,62.0,52.0
1790192761.4029,5.502,17.0,55.0,62.0,52.0
1790192761.653,5.7521,17.0,55.0,62.0,52.0
1790192761.9031,6.0022,17.0,54.0,62.0,52.0
1790192762.1532,6.2523,17.0,54.0,62.0,51.0
1790192762.4033,6.5024,17.0,54.0,62.0,51.0
1790192762.6534,6.7525,17.0,54.0,62.0,51.0
1790192762.9035,7.0026,17.0,54.0,61.0,51.0
1790192763.1536,7.2527,17.0,54.0,60.0,51.0
1790192763.4037,7.5028,17.0,54.0,60.0,51.0
1790192763.6538,7.7529,17.0,54.0,60.0,51.0
1790192763.9039,8.003,17.0,53.0,60.0,50.0
1790192764.1539,8.2531,17.0,53.0,60.0,50.0
1790192764.404,8.5032,17.0,53.0,60.0,50.0
1790192764.6541,8.7533,16.0,53.0,60.0,50.0
1790192764.9042,9.0034,17.0,53.0,60.0,50.0
1790192765.1543,9.2535,16.0,53.0,60.0,50.0
1790192765.4044,9.5035,16.0,53.0,60.0,50.0
1790192765.6545,9.7536,17.0,53.0,60.0,50.0
1790192765.9046,10.0037,16.0,52.0,60.0,50.0
1790192766.1547,10.2538,17.0,52.0,60.0,49.0
1790192766.4048,10.5039,17.0,52.0,59.0,49.0
1790192766.6549,10.754,16.0,52.0,59.0,49.0
1790192766.905,11.0041,16.0,52.0,58.0,49.0
1790192767.1551,11.2542,16.0,52.0,58.0,49.0
1790192767.4052,11.5043,16.0,52.0,58.0,49.0
1790192767.6553,11.7544,16.0,52.0,58.0,49.0
1790192767.9054,12.0045,16.0,51.0,58.0,49.0
1790192768.1554,12.2546,16.0,51.0,58.0,49.0
1790192768.4055,12.5047,16.0,51.0,58.0,48.0
1790192768.6556,12.7548,16.0,51.0,58.0,48.0
1790192768.9057,13.0049,16.0,51.0,58.0,48.0
1790192769.1558,13.255,16.0,51.0,58.0,48.0
1790192769.4059,13.5051,16.0,51.0,58.0,48.0
1790192769.656,13.7551,16.0,51.0,58.0,48.0
1790192769.906,14.0052,16.0,50.0,58.0,48.0
1790192770.1561,14.2553,16.0,50.0,57.0,48.0
1790192770.4062,14.5053,16.0,50.0,57.0,48.0
1790192770.6563,14.7554,16.0,50.0,56.0,48.0
1790192770.9064,15.0055,16.0,50.0,56.0,47.0
1790192771.1565,15.2556,16.0,50.0,56.0,47.0
1790192771.4066,15.5057,16.0,50.0,56.0,47.0
1790192771.6567,15.7558,16.0,50.0,56.0,47.0
1790192771.9067,16.0059,16.0,50.0,56.0,47.0
1790192772.1568,16.256,16.0,50.0,56.0,47.0
1790192772.4069,16.506,16.0,49.0,56.0,47.0
1790192772.657,16.7561,18.0,49.0,56.0,47.0
1790192772.907,17.0062,16.0,49.0,56.0,47.0
1790192773.1571,17.2562,16.0,49.0,56.0,47.0
1790192773.4072,17.5063,16.0,49.0,56.0,47.0
1790192773.6572,17.7564,16.0,49.0,56.0,46.0
1790192773.9073,18.0065,16.0,49.0,56.0,46.0
1790192774.1574,18.2566,16.0,49.0,56.0,46.0
1790192774.4075,18.5067,16.0,49.0,55.0,46.0
1790192774.6576,18.7567,16.0,49.0,55.0,46.0
1790192774.9077,19.0068,16.0,49.0,54.0,46.0
1790192775.1577,19.2569,16.0,49.0,54.0,46.0
1790192775.4078,19.507,16.0,48.0,55.0,46.0
1790192775.6579,19.757,151.0,55.0,55.0,46.0
1790192775.908,20.0071,307.0,73.0,60.0,47.0
1790192776.1581,20.2572,299.0,74.0,60.0,47.0
1790192776.4081,20.5073,299.0,75.0,60.0,48.0
1790192776.6582,20.7574,301.0,76.0,61.0,48.0
1790192776.9083,21.0075,300.0,76.0,62.0,48.0
1790192777.1584,21.2575,300.0,78.0,62.0,48.0
1790192777.4084,21.5076,300.0,78.0,62.0,49.0
1790192777.6585,21.7577,301.0,79.0,62.0,49.0
1790192777.9086,22.0077,301.0,79.0,62.0,49.0
1790192778.1587,22.2578,299.0,79.0,62.0,49.0
1790192778.4088,22.5079,298.0,79.0,62.0,49.0
1790192778.6588,22.758,299.0,79.0,62.0,50.0
1790192778.9089,23.0081,299.0,80.0,63.0,50.0
1790192779.159,23.2581,298.0,80.0,63.0,50.0
1790192779.4091,23.5082,301.0,80.0,64.0,50.0
1790192779.6602,23.7594,300.0,81.0,64.0,50.0
1790192779.9103,24.0094,300.0,81.0,64.0,50.0
1790192780.1604,24.2595,299.0,82.0,64.0,51.0
1790192780.4105,24.5096,300.0,82.0,64.0,51.0
1790192780.6606,24.7597,301.0,82.0,64.0,51.0
1790192780.9106,25.0098,303.0,82.0,64.0,51.0
1790192781.1607,25.2599,299.0,82.0,64.0,51.0
