timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790192686.1471,0.0001,17.0,58.0,66.0,55.0
1790192686.3972,0.2502,18.0,58.0,66.0,55.0
1790192686.6473,0.5003,17.0,58.0,65.0,55.0
1790192686.8973,0.7503,17.0,58.0,64.0,55.0
1790192687.1474,1.0004,17.0,58.0,64.0,54.0
1790192687.3975,1.2505,17.0,58.0,64.0,54.0
1790192687.6477,1.5007,17.0,57.0,64.0,54.0
1790192687.8978,1.7508,17.0,57.0,64.0,54.0
1790192688.1478,2.0008,17.0,57.0,64.0,54.0
1790192688.3979,2.2509,17.0,57.0,64.0,54.0
1790192688.6502,2.5032,17.0,56.0,64.0,53.0
1790192688.9003,2.7533,17.0,56.0,64.0,53.0
1790192689.1503,3.0033,17.0,56.0,63.0,53.0
1790192689.4004,3.2534,17.0,56.0,62.0,53.0
1790192689.6505,3.5035,17.0,56.0,62.0,53.0
1790192689.9006,3.7536,17.0,56.0,62.0,53.0
1790192690.1507,4.0037,17.0,56.0,62.0,52.0
1790192690.4007,4.2537,17.0,55.0,62.0,52.0
1790192690.6508,4.5038,17.0,55.0,62.0,52.0
1790192690.9009,4.7539,17.0,55.0,62.0,52.0
1790192691.151,5.004,17.0,55.0,62.0,52.0
1790192691.4011,5.2541,17.0,55.0,62.0,52.0
1790192691.6511,5.5041,17.0,54.0,62.0,52.0
1790192691.9012,5.7542,17.0,54.0,62.0,51.0
1790192692.1513,6.0043,17.0,54.0,61.0,51.0
1790192692.4014,6.2544,17.0,54.0,60.0,51.0
1790192692.6514,6.5044,17.0,54.0,60.0,51.0
1790192692.9015,6.7545,16.0,54.0,60.0,51.0
1790192693.1516,7.0046,16.0,54.0,60.0,51.0
1790192693.4017,7.2547,16.0,54.0,60.0,51.0
1790192693.6518,7.5048,16.0,53.0,60.0,51.0
1790192693.9019,7.7549,16.0,53.0,60.0,51.0
1790192694.152,8.005,16.0,53.0,60.0,50.0
1790192694.402,8.255,16.0,53.0,60.0,50.0
1790192694.6521,8.5051,16.0,53.0,60.0,50.0
1790192694.9022,8.7552,16.0,53.0,60.0,50.0
1790192695.1523,9.0053,16.0,52.0,59.0,50.0
1790192695.4024,9.2554,16.0,52.0,58.0,50.0
1790192695.6525,9.5055,16.0,52.0,58.0,50.0
1790192695.9026,9.7556,16.0,52.0,58.0,49.0
1790192696.1527,10.0057,16.0,52.0,58.0,49.0
1790192696.4028,10.2558,16.0,52.0,58.0,49.0
1790192696.6529,10.5059,16.0,52.0,58.0,49.0
1790192696.903,10.756,16.0,52.0,58.0,49.0
1790192697.1531,11.0061,16.0,52.0,58.0,49.0
1790192697.4031,11.2561,16.0,51.0,58.0,49.0
1790192697.6532,11.5062,16.0,51.0,58.0,49.0
1790192697.9033,11.7563,16.0,51.0,58.0,49.0
1790192698.1534,12.0064,16.0,51.0,58.0,49.0
1790192698.4035,12.2565,16.0,51.0,58.0,48.0
1790192698.6536,12.5066,16.0,51.0,57.0,48.0
1790192698.9037,12.7567,16.0,51.0,58.0,48.0
1790192699.1537,13.0067,16.0,51.0,57.0,48.0
1790192699.4038,13.2568,16.0,51.0,56.0,48.0
1790192699.6539,13.5069,15.0,50.0,56.0,48.0
1790192699.904,13.757,15.0,50.0,56.0,48.0
1790192700.154,14.007,15.0,50.0,56.0,48.0
1790192700.4041,14.2571,15.0,50.0,56.0,48.0
1790192700.6542,14.5072,15.0,50.0,56.0,48.0
1790192700.9043,14.7573,16.0,50.0,56.0,47.0
1790192701.1544,15.0074,15.0,50.0,56.0,47.0
1790192701.4045,15.2575,15.0,50.0,56.0,47.0
1790192701.6545,15.5075,15.0,50.0,56.0,47.0
1790192701.9046,15.7576,15.0,50.0,56.0,47.0
1790192702.1547,16.0077,15.0,50.0,56.0,47.0
1790192702.4048,16.2578,15.0,50.0,56.0,47.0
1790192702.6549,16.5079,15.0,49.0,56.0,47.0
1790192702.9049,16.7579,17.0,49.0,56.0,47.0
1790192703.155,17.008,16.0,49.0,55.0,47.0
1790192703.4051,17.2581,16.0,49.0,55.0,46.0
1790192703.6552,17.5082,16.0,49.0,55.0,46.0
1790192703.9052,17.7582,16.0,49.0,54.0,46.0
1790192704.1553,18.0083,15.0,49.0,54.0,46.0
1790192704.4054,18.2584,15.0,49.0,54.0,46.0
1790192704.6555,18.5085,15.0,49.0,54.0,46.0
1790192704.9075,18.7605,15.0,49.0,54.0,46.0
1790192705.1576,19.0106,16.0,48.0,54.0,46.0
1790192705.4077,19.2607,15.0,48.0,54.0,46.0
1790192705.6578,19.5108,134.0,54.0,54.0,46.0
1790192705.9079,19.7609,324.0,74.0,59.0,47.0
1790192706.1579,20.0109,301.0,74.0,60.0,48.0
1790192706.408,20.261,301.0,75.0,60.0,48.0
1790192706.6581,20.5111,299.0,76.0,60.0,48.0
1790192706.9082,20.7612,300.0,77.0,61.0,48.0
1790192707.1583,21.0113,300.0,78.0,61.0,48.0
1790192707.4084,21.2614,301.0,79.0,62.0,49.0
1790192707.6584,21.5114,301.0,79.0,62.0,49.0
1790192707.9085,21.7615,301.0,79.0,62.0,49.0
1790192708.1586,22.0116,300.0,80.0,62.0,49.0
1790192708.4087,22.2617,298.0,79.0,62.0,49.0
1790192708.6588,22.5118,298.0,80.0,62.0,50.0
1790192708.9088,22.7618,298.0,80.0,62.0,50.0
1790192709.1589,23.0119,298.0,80.0,62.0,50.0
1790192709.409,23.262,299.0,80.0,63.0,50.0
1790192709.6591,23.5121,302.0,81.0,63.0,50.0
1790192709.9092,23.7622,304.0,81.0,64.0,51.0
1790192710.1593,24.0123,303.0,82.0,64.0,51.0
1790192710.4094,24.2624,303.0,82.0,64.0,51.0
1790192710.6594,24.5124,302.0,82.0,64.0,51.0
1790192710.9095,24.7625,302.0,82.0,64.0,51.0
1790192711.1596,25.0126,299.0,82.0,64.0,51.0
1790192711.4097,25.2627,301.0,82.0,64.0,51.0
1790192711.6598,25.5128,302.0,82.0,64.0,52.0
1790192711.9099,25.7629,299.0,82.0,64.0,52.0
