timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790192840.1438,0.0001,18.0,60.0,68.0,56.0
1790192840.3938,0.2502,18.0,60.0,68.0,56.0
1790192840.6439,0.5003,18.0,59.0,68.0,56.0
1790192840.894,0.7504,18.0,59.0,68.0,56.0
1790192841.1441,1.0004,18.0,59.0,68.0,55.0
1790192841.3942,1.2505,18.0,59.0,67.0,55.0
1790192841.6443,1.5006,18.0,58.0,66.0,55.0
1790192841.8944,1.7507,18.0,58.0,66.0,55.0
1790192842.1445,2.0008,18.0,58.0,66.0,55.0
1790192842.3945,2.2509,18.0,58.0,66.0,55.0
1790192842.6446,2.501,18.0,58.0,66.0,55.0
1790192842.8947,2.751,18.0,57.0,66.0,54.0
1790192843.1448,3.0011,18.0,57.0,66.0,54.0
1790192843.3948,3.2512,18.0,57.0,66.0,54.0
1790192843.6449,3.5012,18.0,57.0,66.0,54.0
1790192843.895,3.7513,18.0,57.0,65.0,54.0
1790192844.1451,4.0014,18.0,57.0,64.0,53.0
1790192844.3951,4.2515,18.0,56.0,64.0,53.0
1790192844.6452,4.5016,18.0,56.0,64.0,53.0
1790192844.8953,4.7517,17.0,56.0,64.0,53.0
1790192845.1454,5.0018,17.0,56.0,64.0,53.0
1790192845.3958,5.2522,17.0,56.0,64.0,53.0
1790192845.6459,5.5023,17.0,56.0,64.0,52.0
1790192845.896,5.7523,17.0,55.0,64.0,52.0
1790192846.1461,6.0024,17.0,55.0,64.0,52.0
1790192846.3962,6.2525,17.0,55.0,63.0,52.0
1790192846.6462,6.5025,17.0,55.0,63.0,52.0
1790192846.8963,6.7526,17.0,55.0,63.0,52.0
1790192847.1463,7.0027,17.0,54.0,62.0,52.0
1790192847.3964,7.2528,17.0,54.0,62.0,51.0
1790192847.6465,7.5029,17.0,54.0,62.0,51.0
1790192847.8966,7.753,17.0,54.0,62.0,51.0
1790192848.1467,8.0031,17.0,54.0,62.0,51.0
1790192848.3968,8.2531,17.0,54.0,62.0,51.0
1790192848.6469,8.5032,17.0,54.0,62.0,51.0
1790192848.897,8.7533,17.0,54.0,62.0,51.0
1790192849.147,9.0034,17.0,53.0,62.0,51.0
1790192849.3971,9.2534,17.0,53.0,61.0,51.0
1790192849.6472,9.5035,17.0,53.0,61.0,51.0
1790192849.8972,9.7536,17.0,53.0,61.0,50.0
1790192850.1473,10.0037,17.0,53.0,60.0,50.0
1790192850.3974,10.2538,17.0,53.0,60.0,50.0
1790192850.6475,10.5039,17.0,53.0,60.0,50.0
1790192850.8976,10.754,17.0,52.0,60.0,50.0
1790192851.1477,11.004,17.0,52.0,60.0,50.0
1790192851.3978,11.2541,17.0,52.0,60.0,49.0
1790192851.6478,11.5042,16.0,52.0,60.0,49.0
1790192851.8979,11.7543,16.0,52.0,60.0,49.0
1790192852.148,12.0043,17.0,52.0,60.0,49.0
1790192852.3981,12.2544,16.0,52.0,60.0,49.0
1790192852.6481,12.5045,16.0,52.0,60.0,49.0
1790192852.8982,12.7546,16.0,51.0,59.0,49.0
1790192853.1483,13.0047,16.0,51.0,58.0,49.0
1790192853.3984,13.2548,16.0,51.0,58.0,49.0
1790192853.6485,13.5049,17.0,51.0,58.0,48.0
1790192853.8986,13.755,16.0,51.0,58.0,48.0
1790192854.1487,14.005,16.0,51.0,58.0,48.0
1790192854.3988,14.2551,16.0,51.0,58.0,48.0
1790192854.6488,14.5052,16.0,51.0,58.0,48.0
1790192854.8989,14.7553,16.0,51.0,58.0,48.0
1790192855.149,15.0054,16.0,51.0,58.0,48.0
1790192855.3991,15.2555,16.0,50.0,58.0,48.0
1790192855.6492,15.5055,16.0,50.0,58.0,48.0
1790192855.8993,15.7556,16.0,50.0,58.0,48.0
1790192856.1494,16.0057,16.0,50.0,58.0,47.0
1790192856.3995,16.2558,16.0,50.0,58.0,47.0
1790192856.6495,16.5059,16.0,50.0,57.0,47.0
1790192856.8996,16.756,19.0,50.0,57.0,47.0
1790192857.1497,17.0061,16.0,50.0,56.0,47.0
1790192857.3998,17.2562,16.0,50.0,57.0,47.0
1790192857.6499,17.5063,16.0,50.0,56.0,47.0
