timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790252498.4913,0.0001,0.0,0.0,0.0,0.0
1790252498.7414,0.2501,0.0,0.0,0.0,0.0
1790252498.9914,0.5002,0.0,0.0,0.0,0.0
1790252499.2415,0.7502,0.0,0.0,0.0,0.0
1790252499.4915,1.0003,0.0,0.0,0.0,0.0
1790252499.7415,1.2503,0.0,0.0,0.0,0.0
1790252499.9916,1.5004,0.0,0.0,0.0,0.0
1790252500.2416,1.7504,0.0,0.0,0.0,0.0
1790252500.4917,2.0004,0.0,0.0,0.0,0.0
1790252500.7417,2.2505,0.0,0.0,0.0,0.0
1790252500.9918,2.5005,0.0,0.0,0.0,0.0
1790252501.2418,2.7505,0.0,0.0,0.0,0.0
1790252501.4918,3.0006,0.0,0.0,0.0,0.0
1790252501.7419,3.2506,0.0,0.0,0.0,0.0
1790252501.9919,3.5007,0.0,0.0,0.0,0.0
1790252502.242,3.7507,0.0,0.0,0.0,0.0
1790252502.492,4.0008,0.0,0.0,0.0,0.0
1790252502.742,4.2508,0.0,0.0,0.0,0.0
1790252502.9921,4.5008,0.0,0.0,0.0,0.0
1790252503.2421,4.7509,0.0,0.0,0.0,0.0
1790252503.4922,5.0009,0.0,0.0,0.0,0.0
1790252503.7422,5.251,0.0,0.0,0.0,0.0
1790252503.9923,5.501,0.0,0.0,0.0,0.0
1790252504.2423,5.7511,0.0,0.0,0.0,0.0
1790252504.4924,6.0011,0.0,0.0,0.0,0.0
1790252504.7424,6.2512,0.0,0.0,0.0,0.0
1790252504.9925,6.5012,0.0,0.0,0.0,0.0
1790252505.2425,6.7512,0.0,0.0,0.0,0.0
1790252505.4925,7.0013,0.0,0.0,0.0,0.0
1790252505.7426,7.2513,0.0,0.0,0.0,0.0
1790252505.9926,7.5014,0.0,0.0,0.0,0.0
1790252506.2427,7.7514,0.0,0.0,0.0,0.0
