timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790252490.4344,0.0001,0.0,0.0,0.0,0.0
1790252490.6845,0.2501,0.0,0.0,0.0,0.0
1790252490.9345,0.5002,0.0,0.0,0.0,0.0
1790252491.1846,0.7502,0.0,0.0,0.0,0.0
1790252491.4346,1.0003,0.0,0.0,0.0,0.0
1790252491.6846,1.2503,0.0,0.0,0.0,0.0
1790252491.9347,1.5003,0.0,0.0,0.0,0.0
1790252492.1847,1.7504,0.0,0.0,0.0,0.0
1790252492.4348,2.0004,0.0,0.0,0.0,0.0
1790252492.6848,2.2505,0.0,0.0,0.0,0.0
1790252492.9349,2.5005,0.0,0.0,0.0,0.0
1790252493.1849,2.7506,0.0,0.0,0.0,0.0
1790252493.435,3.0006,0.0,0.0,0.0,0.0
1790252493.685,3.2506,0.0,0.0,0.0,0.0
1790252493.935,3.5007,0.0,0.0,0.0,0.0
1790252494.1851,3.7507,0.0,0.0,0.0,0.0
1790252494.4351,4.0008,0.0,0.0,0.0,0.0
1790252494.6852,4.2508,0.0,0.0,0.0,0.0
1790252494.9352,4.5009,0.0,0.0,0.0,0.0
1790252495.1852,4.7509,0.0,0.0,0.0,0.0
1790252495.4353,5.0009,0.0,0.0,0.0,0.0
1790252495.6853,5.251,0.0,0.0,0.0,0.0
1790252495.9354,5.501,0.0,0.0,0.0,0.0
1790252496.1854,5.7511,0.0,0.0,0.0,0.0
1790252496.4355,6.0011,0.0,0.0,0.0,0.0
1790252496.6855,6.2512,0.0,0.0,0.0,0.0
1790252496.9356,6.5012,0.0,0.0,0.0,0.0
1790252497.1856,6.7513,0.0,0.0,0.0,0.0
1790252497.4357,7.0013,0.0,0.0,0.0,0.0
1790252497.6857,7.2514,0.0,0.0,0.0,0.0
1790252497.9358,7.5014,0.0,0.0,0.0,0.0
1790252498.1858,7.7515,0.0,0.0,0.0,0.0
