timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790252506.5381,0.0001,0.0,0.0,0.0,0.0
1790252506.7882,0.2501,0.0,0.0,0.0,0.0
1790252507.0382,0.5002,0.0,0.0,0.0,0.0
1790252507.2883,0.7502,0.0,0.0,0.0,0.0
1790252507.5383,1.0003,0.0,0.0,0.0,0.0
1790252507.7884,1.2503,0.0,0.0,0.0,0.0
1790252508.0384,1.5004,0.0,0.0,0.0,0.0
1790252508.2885,1.7504,0.0,0.0,0.0,0.0
1790252508.5385,2.0004,0.0,0.0,0.0,0.0
1790252508.7886,2.2505,0.0,0.0,0.0,0.0
1790252509.0386,2.5005,0.0,0.0,0.0,0.0
1790252509.2886,2.7506,0.0,0.0,0.0,0.0
1790252509.5387,3.0006,0.0,0.0,0.0,0.0
1790252509.7887,3.2506,0.0,0.0,0.0,0.0
1790252510.0388,3.5007,0.0,0.0,0.0,0.0
1790252510.2888,3.7507,0.0,0.0,0.0,0.0
1790252510.5389,4.0008,0.0,0.0,0.0,0.0
1790252510.7889,4.2508,0.0,0.0,0.0,0.0
1790252511.0389,4.5009,0.0,0.0,0.0,0.0
1790252511.289,4.7509,0.0,0.0,0.0,0.0
1790252511.539,5.0009,0.0,0.0,0.0,0.0
1790252511.7891,5.251,0.0,0.0,0.0,0.0
1790252512.0391,5.501,0.0,0.0,0.0,0.0
1790252512.2891,5.7511,0.0,0.0,0.0,0.0
1790252512.5392,6.0011,0.0,0.0,0.0,0.0
1790252512.7892,6.2512,0.0,0.0,0.0,0.0
1790252513.0393,6.5012,0.0,0.0,0.0,0.0
1790252513.2893,6.7513,0.0,0.0,0.0,0.0
1790252513.5394,7.0013,0.0,0.0,0.0,0.0
1790252513.7894,7.2513,0.0,0.0,0.0,0.0
1790252514.0395,7.5014,0.0,0.0,0.0,0.0
1790252514.2895,7.7514,0.0,0.0,0.0,0.0
1790252514.5396,8.0015,0.0,0.0,0.0,0.0
1790252514.7896,8.2516,0.0,0.0,0.0,0.0
1790252515.0397,8.5016,0.0,0.0,0.0,0.0
1790252515.2897,8.7516,0.0,0.0,0.0,0.0
