timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790265013.7382,0.0001,0.0,0.0,0.0,0.0
1790265013.9883,0.2501,0.0,0.0,0.0,0.0
1790265014.2383,0.5002,0.0,0.0,0.0,0.0
1790265014.4884,0.7503,0.0,0.0,0.0,0.0
1790265014.7385,1.0003,0.0,0.0,0.0,0.0
1790265014.9885,1.2503,0.0,0.0,0.0,0.0
1790265015.2385,1.5004,0.0,0.0,0.0,0.0
1790265015.4886,1.7505,0.0,0.0,0.0,0.0
1790265015.7387,2.0005,0.0,0.0,0.0,0.0
1790265015.9887,2.2506,0.0,0.0,0.0,0.0
1790265016.2388,2.5006,0.0,0.0,0.0,0.0
1790265016.4888,2.7507,0.0,0.0,0.0,0.0
1790265016.7389,3.0007,0.0,0.0,0.0,0.0
1790265016.9889,3.2508,0.0,0.0,0.0,0.0
1790265017.239,3.5008,0.0,0.0,0.0,0.0
1790265017.489,3.7509,0.0,0.0,0.0,0.0
1790265017.7391,4.0009,0.0,0.0,0.0,0.0
