timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790265018.0391,0.0001,0.0,0.0,0.0,0.0
1790265018.2892,0.2501,0.0,0.0,0.0,0.0
1790265018.5392,0.5002,0.0,0.0,0.0,0.0
1790265018.7892,0.7502,0.0,0.0,0.0,0.0
1790265019.0393,1.0003,0.0,0.0,0.0,0.0
1790265019.2894,1.2503,0.0,0.0,0.0,0.0
1790265019.5394,1.5004,0.0,0.0,0.0,0.0
1790265019.7894,1.7504,0.0,0.0,0.0,0.0
1790265020.0395,2.0005,0.0,0.0,0.0,0.0
1790265020.2895,2.2505,0.0,0.0,0.0,0.0
1790265020.5396,2.5006,0.0,0.0,0.0,0.0
1790265020.7896,2.7506,0.0,0.0,0.0,0.0
1790265021.0397,3.0007,0.0,0.0,0.0,0.0
1790265021.2897,3.2507,0.0,0.0,0.0,0.0
1790265021.5398,3.5008,0.0,0.0,0.0,0.0
1790265021.7899,3.7508,0.0,0.0,0.0,0.0
1790265022.0399,4.0009,0.0,0.0,0.0,0.0
1790265022.29,4.2509,0.0,0.0,0.0,0.0
1790265022.54,4.501,0.0,0.0,0.0,0.0
1790265022.7901,4.751,0.0,0.0,0.0,0.0
1790265023.0401,5.0011,0.0,0.0,0.0,0.0
1790265023.2902,5.2512,0.0,0.0,0.0,0.0
