timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790253441.9803,0.0001,0.0,0.0,0.0,0.0
1790253442.2304,0.2502,0.0,0.0,0.0,0.0
1790253442.4804,0.5002,0.0,0.0,0.0,0.0
1790253442.7304,0.7503,0.0,0.0,0.0,0.0
1790253442.9805,1.0003,0.0,0.0,0.0,0.0
1790253443.2305,1.2504,0.0,0.0,0.0,0.0
1790253443.4806,1.5004,0.0,0.0,0.0,0.0
1790253443.7306,1.7505,0.0,0.0,0.0,0.0
1790253443.9807,2.0005,0.0,0.0,0.0,0.0
1790253444.2307,2.2506,0.0,0.0,0.0,0.0
1790253444.4808,2.5006,0.0,0.0,0.0,0.0
1790253444.7308,2.7507,0.0,0.0,0.0,0.0
1790253444.9809,3.0007,0.0,0.0,0.0,0.0
1790253445.2309,3.2508,0.0,0.0,0.0,0.0
1790253445.481,3.5008,0.0,0.0,0.0,0.0
1790253445.731,3.7509,0.0,0.0,0.0,0.0
1790253445.9811,4.0009,0.0,0.0,0.0,0.0
1790253446.2312,4.251,0.0,0.0,0.0,0.0
1790253446.4812,4.501,0.0,0.0,0.0,0.0
1790253446.7313,4.7511,0.0,0.0,0.0,0.0
1790253446.9813,5.0011,0.0,0.0,0.0,0.0
1790253447.2314,5.2512,0.0,0.0,0.0,0.0
1790253447.4814,5.5012,0.0,0.0,0.0,0.0
1790253447.7314,5.7513,0.0,0.0,0.0,0.0
1790253447.9815,6.0013,0.0,0.0,0.0,0.0
1790253448.2315,6.2514,0.0,0.0,0.0,0.0
1790253448.4816,6.5014,0.0,0.0,0.0,0.0
1790253448.7316,6.7515,0.0,0.0,0.0,0.0
1790253448.9817,7.0015,0.0,0.0,0.0,0.0
1790253449.2317,7.2516,0.0,0.0,0.0,0.0
1790253449.4818,7.5016,0.0,0.0,0.0,0.0
1790253449.7318,7.7517,0.0,0.0,0.0,0.0
1790253449.9819,8.0017,0.0,0.0,0.0,0.0
1790253450.2319,8.2518,0.0,0.0,0.0,0.0
1790253450.482,8.5018,0.0,0.0,0.0,0.0
1790253450.732,8.7519,0.0,0.0,0.0,0.0
1790253450.9821,9.0019,0.0,0.0,0.0,0.0
1790253451.2322,9.252,0.0,0.0,0.0,0.0
1790253451.4822,9.502,0.0,0.0,0.0,0.0
1790253451.7323,9.7521,0.0,0.0,0.0,0.0
1790253451.9823,10.0021,0.0,0.0,0.0,0.0
1790253452.2324,10.2522,0.0,0.0,0.0,0.0
1790253452.4824,10.5022,0.0,0.0,0.0,0.0
1790253452.7325,10.7523,0.0,0.0,0.0,0.0
1790253452.9825,11.0024,0.0,0.0,0.0,0.0
1790253453.2326,11.2524,0.0,0.0,0.0,0.0
1790253453.4826,11.5025,0.0,0.0,0.0,0.0
1790253453.7327,11.7525,0.0,0.0,0.0,0.0
1790253453.9827,12.0026,0.0,0.0,0.0,0.0
1790253454.2328,12.2526,0.0,0.0,0.0,0.0
1790253454.4828,12.5027,0.0,0.0,0.0,0.0
1790253454.7329,12.7527,0.0,0.0,0.0,0.0
1790253454.983,13.0028,0.0,0.0,0.0,0.0
1790253455.233,13.2528,0.0,0.0,0.0,0.0
1790253455.4831,13.5029,0.0,0.0,0.0,0.0
1790253455.7331,13.7529,0.0,0.0,0.0,0.0
1790253455.9832,14.003,0.0,0.0,0.0,0.0
1790253456.2332,14.253,0.0,0.0,0.0,0.0
1790253456.4833,14.5031,0.0,0.0,0.0,0.0
1790253456.7333,14.7531,0.0,0.0,0.0,0.0
1790253456.9834,15.0032,0.0,0.0,0.0,0.0
1790253457.2334,15.2533,0.0,0.0,0.0,0.0
1790253457.4835,15.5033,0.0,0.0,0.0,0.0
1790253457.7335,15.7534,0.0,0.0,0.0,0.0
1790253457.9836,16.0034,0.0,0.0,0.0,0.0
1790253458.2336,16.2535,0.0,0.0,0.0,0.0
1790253458.4837,16.5035,0.0,0.0,0.0,0.0
1790253458.7337,16.7536,0.0,0.0,0.0,0.0
1790253458.9838,17.0036,0.0,0.0,0.0,0.0
1790253459.2338,17.2537,0.0,0.0,0.0,0.0
1790253459.4839,17.5037,0.0,0.0,0.0,0.0
