timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790253146.0788,0.0001,0.0,0.0,0.0,0.0
1790253146.3289,0.2502,0.0,0.0,0.0,0.0
1790253146.5789,0.5002,0.0,0.0,0.0,0.0
1790253146.829,0.7503,0.0,0.0,0.0,0.0
1790253147.079,1.0003,0.0,0.0,0.0,0.0
1790253147.3291,1.2504,0.0,0.0,0.0,0.0
1790253147.5792,1.5004,0.0,0.0,0.0,0.0
1790253147.8292,1.7505,0.0,0.0,0.0,0.0
1790253148.0793,2.0005,0.0,0.0,0.0,0.0
1790253148.3293,2.2506,0.0,0.0,0.0,0.0
1790253148.5794,2.5007,0.0,0.0,0.0,0.0
1790253148.8294,2.7507,0.0,0.0,0.0,0.0
1790253149.0795,3.0008,0.0,0.0,0.0,0.0
1790253149.3295,3.2508,0.0,0.0,0.0,0.0
1790253149.5796,3.5009,0.0,0.0,0.0,0.0
1790253149.8297,3.7509,0.0,0.0,0.0,0.0
1790253150.0797,4.001,0.0,0.0,0.0,0.0
1790253150.3298,4.251,0.0,0.0,0.0,0.0
1790253150.5798,4.5011,0.0,0.0,0.0,0.0
1790253150.8299,4.7512,0.0,0.0,0.0,0.0
1790253151.0799,5.0012,0.0,0.0,0.0,0.0
1790253151.33,5.2513,0.0,0.0,0.0,0.0
1790253151.58,5.5013,0.0,0.0,0.0,0.0
1790253151.8301,5.7514,0.0,0.0,0.0,0.0
1790253152.0802,6.0014,0.0,0.0,0.0,0.0
1790253152.3302,6.2515,0.0,0.0,0.0,0.0
1790253152.5803,6.5015,0.0,0.0,0.0,0.0
1790253152.8303,6.7516,0.0,0.0,0.0,0.0
1790253153.0804,7.0016,0.0,0.0,0.0,0.0
1790253153.3304,7.2517,0.0,0.0,0.0,0.0
1790253153.5805,7.5017,0.0,0.0,0.0,0.0
1790253153.8305,7.7518,0.0,0.0,0.0,0.0
1790253154.0806,8.0018,0.0,0.0,0.0,0.0
1790253154.3306,8.2519,0.0,0.0,0.0,0.0
1790253154.5807,8.5019,0.0,0.0,0.0,0.0
1790253154.8307,8.752,0.0,0.0,0.0,0.0
1790253155.0808,9.002,0.0,0.0,0.0,0.0
1790253155.3308,9.2521,0.0,0.0,0.0,0.0
1790253155.5809,9.5022,0.0,0.0,0.0,0.0
1790253155.8309,9.7522,0.0,0.0,0.0,0.0
1790253156.081,10.0023,0.0,0.0,0.0,0.0
1790253156.331,10.2523,0.0,0.0,0.0,0.0
1790253156.5811,10.5024,0.0,0.0,0.0,0.0
1790253156.8311,10.7524,0.0,0.0,0.0,0.0
1790253157.0812,11.0025,0.0,0.0,0.0,0.0
1790253157.3312,11.2525,0.0,0.0,0.0,0.0
1790253157.5813,11.5026,0.0,0.0,0.0,0.0
1790253157.8313,11.7526,0.0,0.0,0.0,0.0
1790253158.0814,12.0027,0.0,0.0,0.0,0.0
1790253158.3314,12.2527,0.0,0.0,0.0,0.0
1790253158.5815,12.5028,0.0,0.0,0.0,0.0
1790253158.8316,12.7528,0.0,0.0,0.0,0.0
1790253159.0816,13.0029,0.0,0.0,0.0,0.0
1790253159.3317,13.2529,0.0,0.0,0.0,0.0
