timestamp,elapsed_s,power_w,hotspot_temp_c,mem_temp_c,edge_temp_c
1790263800.3477,0.0001,0.0,0.0,0.0,0.0
1790263800.5977,0.2501,0.0,0.0,0.0,0.0
1790263800.8478,0.5002,0.0,0.0,0.0,0.0
1790263801.0978,0.7502,0.0,0.0,0.0,0.0
1790263801.3479,1.0003,0.0,0.0,0.0,0.0
1790263801.5979,1.2503,0.0,0.0,0.0,0.0
1790263801.848,1.5004,0.0,0.0,0.0,0.0
1790263802.098,1.7504,0.0,0.0,0.0,0.0
1790263802.3481,2.0005,0.0,0.0,0.0,0.0
1790263802.5981,2.2505,0.0,0.0,0.0,0.0
1790263802.8482,2.5005,0.0,0.0,0.0,0.0
1790263803.0982,2.7506,0.0,0.0,0.0,0.0
1790263803.3482,3.0006,0.0,0.0,0.0,0.0
1790263803.5983,3.2507,0.0,0.0,0.0,0.0
1790263803.8483,3.5007,0.0,0.0,0.0,0.0
1790263804.0984,3.7508,0.0,0.0,0.0,0.0
1790263804.3484,4.0008,0.0,0.0,0.0,0.0
1790263804.5985,4.2509,0.0,0.0,0.0,0.0
1790263804.8486,4.5009,0.0,0.0,0.0,0.0
1790263805.0986,4.751,0.0,0.0,0.0,0.0
1790263805.3487,5.0011,0.0,0.0,0.0,0.0
1790263805.5987,5.2511,0.0,0.0,0.0,0.0
1790263805.8488,5.5012,0.0,0.0,0.0,0.0
1790263806.0988,5.7512,0.0,0.0,0.0,0.0
1790263806.3489,6.0013,0.0,0.0,0.0,0.0
1790263806.5989,6.2513,0.0,0.0,0.0,0.0
1790263806.849,6.5014,0.0,0.0,0.0,0.0
1790263807.099,6.7514,0.0,0.0,0.0,0.0
1790263807.3491,7.0015,0.0,0.0,0.0,0.0
1790263807.5992,7.2515,0.0,0.0,0.0,0.0
